,상호,브랜드,"가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","인테리어면적당(3.3㎡)
비용","기준면적
(㎡)인테리어",총 비용,가맹점수,신규개점,계약종료,계약해지,명의변경,가맹점 평균 매출액 ,가맹점 면적(3.3㎡)당 평균매출액
2022,치타커피안심점,치타커피,"5,500","2,200","5,000","67,100","79,800
(1.00)","2,200",50,"33,000",0,0,0,0,0,0,0
2022,(주)성공시대,룩앳더 바리스타,"11,000","3,300","3,000","156,145","173,445
(2.00)","2,750",66,"55,000",0,0,0,0,0,0,0
2022,(주)커피나인컴퍼니,커피나인,"11,000","5,500","2,000","47,080","65,580
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,(주)에스프레소,엔젤비스켓,"6,600","4,400","2,000","42,020","55,020
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,(주)하이파이브,하이오커피,"5,500","3,300","3,000","60,070","71,870
(1.00)","2,200",33,"22,000",87,74,0,0,2,191451,14853
2022,(주)에스프레소,다이브에스프레소클럽,"15,400","5,500","2,000","50,600","73,500
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2022,(주)케이스트릿,미니빈커피,"8,800","3,300","3,000","69,520","84,620
(1.00)","1,650",66,"33,000",0,0,0,0,0,0,0
2022,㈜펀이트(FUnEAT),펄스에잇,"3,300","2,200","2,000","52,041","59,541
(1.00)","2,090",33,"20,900",0,0,0,0,0,0,0
2022,(주)에이투에이컴퍼니,에이투에이커피,"3,300","2,200",0,"28,050","33,550
(.00)","1,320",33,"13,200",0,0,0,0,0,0,0
2022,(주)포트코퍼레이션,포트캔커피 PORT CAN COFFEE,"5,500","5,500","3,000","76,120","90,120
(1.00)","2,035",33,"20,350",26,26,0,0,0,0,0
2022,(주)이랜드이츠,루고,"9,350","1,650","5,000","110,450","126,450
(1.00)","2,300",66,"46,000",10,0,1,0,0,87658,5142
2022,(주)에스에이치네트웍스,베스트빈,"3,300",0,0,"44,550","47,850
(.00)","1,870",33,"18,700",25,0,0,1,0,56696,2611
2022,르돌치일구사육(주),르돌치1946(LeDolci1946),"22,000","5,500","5,000","177,100","209,600
(2.00)","2,750",99,"82,500",0,0,0,0,0,0,0
2022,아키라,아키라요이(AKIRAYOI),"11,000","5,500","3,000","157,300","176,800
(2.00)","2,200",132,"88,000",0,0,0,0,0,0,0
2022,(주)호수코리아,주식커피,"5,500","5,500","2,000","71,500","84,500
(1.00)","1,650",99,"49,500",0,0,0,0,0,0,0
2022,(주)스테디웨이브,카페 우드진,"5,500","2,200","1,000","47,440","56,140
(1.00)","1,870",43,"24,310",3,3,0,0,0,0,0
2022,(주)빅유니크,수산공원,"5,500","3,300","2,000","84,370","95,170
(1.00)","1,760",66,"35,200",0,0,0,0,0,0,0
2022,욤(Yom),욤카페,"5,500","2,200",0,"49,500","57,200
(1.00)","1,870",33,"18,700",3,3,0,0,0,0,0
2022,(주)퍼스트에이엔티,바빈스,"14,300","3,300","3,000","69,300","89,900
(1.00)","3,438",26,"27,500",41,8,6,17,0,126531,6654
2022,(주)케이디앤아이,레이지앤코(LAZY & CO),"11,000","5,500","1,000","68,860","86,360
(1.00)","2,200",50,"33,000",2,2,0,0,0,0,0
2022,링스보스턴,링스보스턴,"5,500","5,500","1,000","67,100","79,100
(1.00)","2,420",50,"36,300",0,0,0,0,0,0,0
2022,다우,오들리샷,"3,300","5,500","3,000","26,100","37,900
(.00)","1,500",66,"30,000",0,0,0,0,0,0,0
2022,㈜고더컴퍼니,고더커피,"5,500","3,300","2,000","58,465","69,265
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2022,(주)카페인풀,카페인풀,"5,500","3,300","3,000","44,270","56,070
(1.00)","3,300",33,"33,000",0,0,0,0,0,0,0
2022,한일인터내셔널(주),스몰굿,"5,500","3,300","2,000","86,350","97,150
(1.00)","2,750",33,"27,500",9,9,0,0,1,169579,18175
2022,(주)커피에반하다,커피에반하다,0,0,0,"51,845","51,845
(1.00)","1,980",23,"13,860",553,34,0,139,48,77085,5503
2022,칸토(KANTO),칸토(KANTO),"5,500","2,200","2,000","80,000","89,700
(1.00)","2,200",66,"44,000",0,0,0,0,0,0,0
2022,(주)템포컴퍼니,템포커피(tempo coffee),"5,500","5,500","3,000","107,700","121,700
(1.00)","2,750",66,"55,000",0,0,0,0,0,0,0
2022,맷차,METCHA(맷차),"22,000","11,000","5,000","171,820","209,820
(2.00)","2,750",99,"82,500",2,0,0,0,0,0,0
2022,봄바스타커피(국민시장점),봄바스타커피,"3,000","2,000","1,000",0,"6,000
(.00)","2,000",33,"20,000",11,7,0,0,0,0,0
2022,(주)위드런,댄싱컵(DANCINGCUP),"5,500","3,300","2,000","75,130","85,930
(1.00)","2,750",33,"27,500",12,12,0,0,0,188175,13961
2022,(주)앤하우스,메가엠지씨커피(MEGA MGC COFFEE),"5,500","3,300","2,000","55,990","66,790
(1.00)","1,540",33,"15,400",1593,417,0,8,115,328912,20250
2022,(주)대단한에프앤비,김준호의대단한커피,"6,600","4,400","1,000","55,350","67,350
(1.00)","1,700",33,"17,000",2,2,0,0,0,0,0
2022,펠리체코리아,나랑하,"5,500","3,300","1,000","97,900","107,700
(1.00)","2,750",66,"55,000",0,0,0,0,0,0,0
2022,(주)라바게트,라바게트,"3,300","2,200","1,000","42,900","49,400
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,그랩썸커피,그랩썸커피,"5,500","3,300","2,000","59,510","70,310
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,(주)민성,카페일분,"3,300","2,200","1,000","45,320","51,820
(1.00)","1,980",30,"17,820",13,13,0,0,0,0,0
2022,(주)진리,모든 커피,"5,500","3,300","1,000","64,900","74,700
(1.00)","2,420",33,"24,200",0,0,0,0,0,0,0
2022,(주)양치기소년들,커피디셈버,"5,500","3,300","2,000","67,740","78,540
(1.00)","2,750",33,"27,500",3,1,0,0,0,100959,10173
2022,언더스탠딩(UNDERSTANDING),언더스탠딩,"3,300","2,200","1,000","74,000","80,500
(1.00)",0,50,0,0,0,0,0,0,0,0
2022,(주)네오,카페올데이,"5,500","3,300","3,000","63,800","75,600
(1.00)","3,300",50,"49,500",0,0,0,0,0,0,0
2022,리띵커피,리띵커피,"2,200","4,400","3,000","39,875","49,475
(1.00)",0,50,0,0,0,0,0,0,0,0
2022,필인스튜디오,프랭크커핀바,"11,000","5,500",0,"80,300","96,800
(1.00)","2,420",66,"48,400",0,0,0,0,0,0,0
2022,(주)에스엔인더스트리,복고다방,"7,700","3,300","2,000","45,100","58,100
(1.00)","1,650",33,"16,500",34,16,0,2,0,0,0
2022,(주)파리크라상,파스쿠찌,"14,300","1,650","10,000","227,968","253,918
(3.00)","1,930",198,"115,776",498,54,0,47,26,291380,4377
2022,(주)달리는커피코리아,달리는커피,"2,750","2,750",0,"35,365","40,865
(.00)","1,320",33,"13,200",237,141,0,18,28,126943,9969
2022,(주)커피나무,커피나무,"5,500","5,500","3,000","88,000","102,000
(1.00)","2,200",66,"44,000",38,0,0,8,0,149735,4484
2022,(주)커피나무,커피나무,"5,500","5,500","3,000","88,000","102,000
(1.00)","2,200",66,"44,000",38,0,0,8,0,149735,4484
2022,(주)투앤써티,이분삼십초커피,"5,000","3,000",0,"55,000","63,000
(1.00)","2,500",33,"25,000",1,1,0,0,0,0,0
2022,퍼스팩토리,퍼스커피,0,"5,500",0,"60,000","65,500
(1.00)","3,500",33,"35,000",1,1,0,0,0,0,0
2022,(주)커피온리,커피온리,"5,500","5,500","2,000","71,885","84,885
(1.00)","2,544",26,"20,350",82,11,0,33,9,110137,13769
2022,(주)프라빈,PRABEAN,"5,500","1,100","3,000","56,900","66,500
(1.00)","3,150",33,"31,500",14,0,0,1,0,167290,6796
2022,핸섬로스팅하우스,핸섬로스팅하우스,0,"2,200","3,000","163,900","169,100
(2.00)","2,200",198,"132,000",3,3,0,0,0,0,0
2022,(주)티앤엠디,뉴욕쟁이디저트,"11,000","3,300","3,000","65,450","82,750
(1.00)","2,200",33,"22,000",72,36,0,5,4,74495,4936
2022,더크로플,더크로플,"2,200","5,500","1,000","53,350","62,050
(1.00)","1,925",33,"19,250",1,1,0,0,0,0,0
2022,(주)카페베네,카페베네,"7,700","3,300","5,000","159,500","175,500
(2.00)","2,200",99,"66,000",0,0,0,0,0,0,0
2022,수혈컴퍼니,아아수혈,"3,300","2,200",0,"56,200","61,700
(1.00)","1,550",33,"15,500",8,8,0,0,1,246330,27373
2022,(주)커피에반하다,커피에반하다 스마트카페,0,0,0,"32,549","32,549
(.00)","1,980",23,"13,860",33,34,0,1,0,0,0
2022,몬떼비서울,MONTEBI SEOUL (몬떼비 서울),"5,500","5,500","5,000","98,950","114,950
(1.00)","2,500",66,"50,000",0,0,0,0,0,0,0
2022,카페콘크리트,카페 콘크리트,"3,300","2,200","1,000","47,700","54,200
(1.00)","2,000",33,"20,000",0,0,0,0,0,0,0
2022,더라스트컴퍼니(주),마지막커피,"5,500","3,300","5,000","66,330","80,130
(1.00)","3,080",33,"30,800",0,0,0,0,0,0,0
2022,(주)명진푸드,CAFE CANBUS(카페캔버스),"5,500","3,300","2,000","64,260","75,060
(1.00)","3,500",33,"35,000",26,20,0,1,4,116343,8116
2022,(주)맛있는수다,맛있는커피,"5,500","3,300","2,000","78,100","88,900
(1.00)","1,760",82,"44,000",0,0,0,0,0,0,0
2022,(주)브라더컴퍼니,커피브라더,"5,500","3,300",0,"19,800","28,600
(.00)",0,26,0,19,11,0,0,3,181839,12070
2022,(주)홈즈앤루팡,더멍24,"5,500","3,300","1,000","55,670","65,470
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,(주)커피베이,커피베이,"5,500","3,300","5,000","59,400","73,200
(1.00)","2,090",33,"20,900",577,78,14,77,26,102560,4760
2022,갱커피(GANGCOFFEE),만족커피,"3,300","3,300","2,000","48,400","57,000
(1.00)","1,467",50,"22,000",0,0,0,0,0,0,0
2022,루메,루메(LUME),0,"1,100","5,000","50,600","56,700
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,(주)어뉴스토리,화 커피(WHA COFFEE),"11,000","2,200","3,000","59,422","75,622
(1.00)","1,650",40,"19,800",0,0,0,0,0,0,0
2022,(주)돌우물,와드커피(WAD COFFEE),"5,500","2,200","5,000","79,750","92,450
(1.00)","3,300",33,"33,000",1,1,0,0,0,0,0
2022,(주)다날에프엔비,달콤,"7,700","3,300","10,000","161,800","182,800
(2.00)","1,700",132,"68,000",0,3,0,15,0,0,0
2022,커피퍽바이미스터케이,COFFEE PUCK,"2,200","5,500",0,"76,949","84,649
(1.00)","3,600",33,"36,000",0,0,0,0,0,0,0
2022,(주)맥스원이링크,셀렉토커피,"5,500","3,300","3,000","68,900","80,700
(1.00)","2,090",33,"20,900",201,0,7,36,22,100761,5287
2022,㈜맥스원이링크,바나타이거,"5,500","3,300","3,000","81,450","93,250
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,(주)공오일,카페051(cafe051),"5,500","3,300",0,"68,200","77,000
(1.00)","2,750",33,"27,500",195,65,0,2,29,175845,15213
2022,유디저브&발아커피,유디저브&발아커피,"5,500","22,000","3,000","91,300","121,800
(1.00)","2,860",66,"57,200",0,0,0,0,0,0,0
2022,(주)장스푸드,커피는,"11,000","2,200","2,000","89,100","104,300
(1.00)","3,554",43,"46,200",0,0,0,0,0,0,0
2022,㈜ 디케이비 에프엔비,도케비커피(DoKKeB Coffee),"13,200","3,300","10,000","225,500","252,000
(3.00)","2,200",132,"88,000",0,0,0,0,0,0,0
2022,켑트커피(keptcoffee),켑트커피(kept coffee),"3,300","5,500","5,000","89,100","102,900
(1.00)","2,420",66,"48,400",0,0,0,0,0,0,0
2022,메가박스중앙(주),스템 커피(STEM COFFEE),"5,500","1,650","10,000","156,544","173,694
(2.00)","6,667",50,"100,000",0,0,0,0,0,0,0
2022,(주)엠피대산,마노핀,"11,000","2,750","10,000","113,170","136,920
(1.00)","2,200",82,"55,000",2,0,7,0,0,41699,2527
2022,와플스튜디오,와플스튜디오,"5,500","3,300","1,000","49,500","59,300
(1.00)","2,750",33,"27,500",0,0,0,0,0,0,0
2022,(주)엘에이치지,씨티야,"11,000","3,300","5,000","99,300","118,600
(1.00)","1,980",50,"29,700",0,0,0,0,0,0,0
2022,천미리커피,천미리,"5,500","3,300","3,000","46,640","58,440
(1.00)","1,980",26,"15,840",2,2,0,2,0,0,0
2022,농업회사법인투이(주),카페투이,"5,500","2,200",0,"44,550","52,250
(1.00)","1,650",33,"16,500",3,1,0,0,1,0,0
2022,대상에프앤비(주),디에스랩(DS_LAB),"5,500","3,300","5,000","81,400","95,200
(1.00)","3,300",33,"33,000",0,0,0,0,0,0,0
2022,소미담,소미담(SOMIDAM),"5,500","2,200","1,000","40,700","49,400
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,(주)로로,블루포트(BLUEPOT),"11,000","1,100","3,000","55,000","70,100
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,(주)지디스토리,145씨오(145CO),"5,500","3,300","2,000","57,200","68,000
(1.00)","2,420",33,"24,200",4,4,0,0,0,0,0
2022,(주)훌랄라,베콩,"11,000","3,300","5,000","98,100","117,400
(1.00)","1,980",50,"29,700",0,0,0,0,0,0,0
2022,(주)훌랄라,커피아트,"11,000","3,300","5,000","98,100","117,400
(1.00)","1,980",50,"29,700",0,0,0,0,0,0,0
2022,(주)피플하우스,아운(?oon),"5,500","5,500","3,000","47,850","61,850
(1.00)","2,200",33,"22,000",0,0,0,1,0,0,0
2022,(주)디벨로펀,오우가,"5,500","1,100",0,"146,500","153,100
(2.00)","2,829",116,"99,000",0,0,0,0,0,0,0
2022,(주)위드텀브,텀브커피,"5,500","3,300",0,"47,300","56,100
(1.00)","1,650",66,"33,000",35,2,0,5,6,98682,6856
2022,(주)워크업,워크업커피,"5,500","3,300","2,000","48,359","59,159
(1.00)","1,500",33,"15,000",0,0,0,0,0,0,0
2022,(주)편안,카페아이엠티,"3,300","16,500","3,000","132,000","154,800
(2.00)","3,300",66,"66,000",28,2,0,2,1,206284,10120
2022,요거디,그릭박스,"5,500","3,300","1,000","45,550","55,350
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2022,(주)아리스타,아리스타,"5,500","2,200",0,"57,420","65,120
(1.00)","1,760",33,"17,600",27,0,0,6,0,114874,11236
2022,(주)파란만잔,파란만잔,"11,000","3,300","2,000","110,935","127,235
(1.00)","3,000",50,"45,000",5,5,0,0,0,0,0
2022,(주)엑스엑스,엑스엑스 커피메이커,"5,500","3,300","1,000","25,300","35,100
(.00)",0,0,0,1,1,0,0,0,0,0
2022,(주)케이더블유프랜차이즈,태그1.5커피,"3,300","2,200",0,"72,600","78,100
(1.00)","1,907",50,"28,600",1,2,0,1,0,0,0
2022,(주)크레이저커피그룹,크레이저커피(C.Razer Coffee),"7,700","3,300","2,000","60,500","73,500
(1.00)","2,200",50,"33,000",31,8,0,2,0,79175,2746
2022,(주)브랜딩컴퍼니,비결카페,"7,700","3,300","3,000","89,430","103,430
(1.00)","1,760",66,"35,200",0,0,0,0,0,0,0
2022,(주)더모커피,퐁커피,"11,000","2,200","5,000","55,350","73,550
(1.00)","1,700",33,"17,000",0,0,0,0,0,0,0
2022,(주)정인,수카페24,"3,300",660,0,"32,890","36,850
(.00)","2,200",16,"11,000",8,8,0,0,0,16297,3320
2022,(주)109에프씨,109커피,"11,000","5,500","2,000","88,000","106,500
(1.00)","2,200",66,"44,000",0,0,0,0,0,0,0
2022,(주)청춘에프앤비,비에스카페(BS CAFE),"7,700","3,300",0,"85,800","96,800
(1.00)","2,200",66,"44,000",0,0,0,0,0,0,0
2022,(주)타이거슈가코리아,뉴팜커피,"5,500","3,300","3,000","67,300","79,100
(1.00)","2,420",33,"24,200",0,0,0,0,0,0,0
2022,(주)민성,카페인사계(Cafe in Sagye),"3,300","2,200","1,000","45,320","51,820
(1.00)","1,980",30,"17,820",0,0,0,0,0,0,0
2022,(주)아티잔에프앤비,카페에이지이디(카페AGED),"22,000","5,500",0,"168,100","195,600
(2.00)","2,933",99,"88,000",0,0,0,0,0,0,0
2022,(주)펀하이즈,하이즈커피,"5,500","3,300","1,000","72,160","81,960
(1.00)","2,750",26,"22,000",1,1,0,0,0,0,0
2022,썸앤썸에프앤비,더달썸 스터디카페,"5,500","2,200","2,000","61,600","71,300
(1.00)","1,980",50,"29,700",0,0,0,0,0,0,0
2022,㈜에이치비에스,집생로커피,"8,800","3,300","3,000","78,540","93,640
(1.00)","2,200",50,"33,000",0,0,0,0,0,0,0
2022,압구정무니(MOONI),무니(mooni),"33,000","16,500","5,000","236,170","290,670
(3.00)","3,080",165,"154,000",0,0,0,0,0,0,0
2022,(주)카페원플러스원,카페원플러스원,"10,890","1,100","3,000","75,960","90,950
(1.00)","1,870",66,"37,400",39,1,0,7,3,49725,1512
2022,(주)바나플에프엔비,바나프레소,"2,200","3,300","2,000","167,682","175,182
(2.00)","3,000",82,"75,000",0,0,0,0,0,0,0
2022,㈜보스턴컴퍼니,보스턴커피(Boston Coffee),0,"4,400",0,"42,900","47,300
(.00)","1,320",33,"13,200",0,0,0,0,0,0,0
2022,(주)레인드랍커피,레인드랍커피,"5,500","2,200","1,000","47,520","56,220
(1.00)","1,870",33,"18,700",1,1,0,0,0,0,0
2022,(주)빅브라더,LQL터쿼이즈(TURQUOISE),"5,500","2,200","2,000","87,340","97,040
(1.00)","3,300",50,"49,500",1,0,0,0,0,0,0
2022,(주)피스피스,피스피스,"45,100","9,900","3,000","71,500","129,500
(1.00)","1,650",66,"33,000",3,3,0,0,0,0,0
2022,코타커피,코타커피(Cotta Coffee),"5,500","3,300","2,000","38,500","49,300
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,맘스츄,맘스츄러스,0,"16,500","1,000","45,100","62,600
(1.00)","3,300",23,"23,100",0,0,0,0,0,0,0
2022,(주)지에이엠,디다인,"3,300","2,200",0,"45,430","50,930
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,사이시옷커피,사이시옷커피,"7,700","3,300","5,000","57,750","73,750
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2022,(주)트릴리언즈,카페요아정,"5,500","3,300","2,000","38,500","49,300
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,차차커피코,차차커피코,"5,500","3,300","3,000","66,000","77,800
(1.00)","2,200",26,"17,600",0,0,0,0,0,0,0
2022,(주)단디코리아,Blu Shaak(블루샥),"11,000","3,300",0,"85,250","99,550
(1.00)","3,850",33,"38,500",90,77,0,0,5,194633,9601
2022,필아웃,필아웃커피,"11,000","5,500","1,000","81,730","99,230
(1.00)","2,200",50,"33,000",0,0,0,0,0,0,0
2022,(주)더쉐프,텐퍼센트스페셜티커피,"5,500","3,300","2,000","67,100","77,900
(1.00)","2,420",33,"24,200",244,118,0,0,23,220718,16327
2022,(주)에쓰와이프랜차이즈,caf? ttoara,"5,500","3,300","1,000",0,"9,800
(.00)",0,33,0,0,0,0,0,0,0,0
2022,카페앤스터프체인본부,그로우먼트,"11,000","5,500","3,000","159,500","179,000
(2.00)","2,750",132,"110,000",0,0,0,0,0,0,0
2022,보미푸드,보미푸드,"5,500","3,300","3,000","47,300","59,100
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,콜프컴퍼니,콜프로스터스,"3,300","3,300","5,000","56,837","68,437
(1.00)","1,800",66,"36,000",0,0,0,0,0,0,0
2022,㈜혜명에프앤비,오페라빈 에스프레소바,"3,300","2,200","3,000","59,310","67,810
(1.00)","2,750",26,"22,000",0,0,0,0,0,0,0
2022,(주)유니그램,No Back(노백),"3,300","3,300","2,000","83,200","91,800
(1.00)","2,640",50,"39,600",0,0,0,0,0,0,0
2022,카페(Cafe)길우낭월점,카페 길우,"5,500","3,300","5,000","40,500","54,300
(1.00)","1,538",43,"20,000",0,0,0,0,0,0,0
2022,(주)애채,라스베이글,"11,000","5,500","5,000","50,600","72,100
(1.00)","2,090",50,"31,350",7,2,1,2,1,130463,3997
2022,㈜그린에그에프엔비,콩카페,"11,000","6,600","3,000","137,500","158,100
(2.00)","2,915",66,"58,300",0,0,0,0,0,0,0
2022,피에스,피에스씨(PSC),"5,500","3,300","1,000","118,800","128,600
(1.00)","2,750",66,"55,000",0,0,0,0,0,0,0
2022,(주)카페보스,카페보스(CAFE BOSS),"5,500","2,200",0,"77,000","84,700
(1.00)","1,870",33,"18,700",27,23,0,1,5,99210,4641
2022,(주)제이제이컴바인,소보롱,"5,500","3,300","3,000","144,100","155,900
(2.00)","2,200",99,"66,000",4,0,1,1,0,0,0
2022,모닝커피,모닝커피,"6,050","3,300","3,000","47,200","59,550
(1.00)","1,980",33,"19,800",0,0,0,0,0,0,0
2022,알약커피본점,알약커피,"11,000","8,800","1,000","69,300","90,100
(1.00)","2,750",33,"27,500",0,0,0,0,0,0,0
2022,(주)케이지할리스에프앤비,할리스/할리스커피,"6,600","4,400","10,000","235,000","256,000
(3.00)","2,000",165,"100,000",453,29,19,41,25,271917,4864
2022,(주)비엠디,봉명동내커피,"6,600","2,200","3,000","40,850","52,650
(1.00)","1,430",50,"21,450",54,33,0,0,7,249508,19698
2022,(주)탐앤탐스,탐앤탐스커피(TOMNTOMS COFFEE),"11,000",0,"10,000","169,108","190,108
(2.00)","2,200",99,"66,000",306,38,43,0,17,232707,1549
2022,다라다라,DARA DARA(다라다라),"5,500","3,300","3,000","45,210","57,010
(1.00)","1,925",26,"15,400",0,0,0,0,0,0,0
2022,(주)베모스,AWTA 에스프레소 바,"5,500","3,300","4,000","103,180","115,980
(1.00)","2,420",50,"36,300",0,0,0,0,0,0,0
2022,(주)대한푸드,대한커피,"3,300","2,200","1,000","65,350","71,850
(1.00)","2,750",50,"41,250",0,0,0,0,0,0,0
2022,(주)에이쓰리바우트커피,에이쓰리바우트커피,"5,500","2,200","2,000","64,350","74,050
(1.00)","1,650",33,"16,500",2,0,0,2,0,0,0
2022,묵리459,묵리459,"22,000","11,000","10,000","561,000","604,000
(6.00)","3,300",396,"396,000",0,0,0,0,0,0,0
2022,라오나컴퍼니(주),라오나카페,"5,500","3,300","2,000","42,900","53,700
(1.00)","2,200",33,"22,000",2,3,0,1,0,242078,10111
2022,(주)정명에프앤비,카페드30W,"10,000","10,000","20,000","194,000","234,000
(2.00)","2,250",132,"90,000",0,0,0,0,0,0,0
2022,(주)정명에프앤비,라크리마커피,"6,000","2,000","5,000","47,000","60,000
(1.00)","2,500",33,"25,000",5,2,0,4,0,77444,2689
2022,(주)팬텀인터내셔널,식물학,"3,300","3,300","2,000","90,750","99,350
(1.00)","2,750",50,"41,250",0,0,0,0,0,0,0
2022,(주)키커피컴퍼니,키쿠키앤커피(KEY COOKIE&COFFEE),"11,000","5,500","5,000","130,900","152,400
(2.00)","3,630",66,"72,600",0,0,0,0,0,0,0
2022,(주)에버리치에프앤비,커피바이브,"5,500","3,300","3,000","67,670","79,470
(1.00)","1,650",33,"16,500",1,0,0,0,0,0,0
2022,커피라빈트,커피라빈트,"5,500","3,300","2,000","88,000","98,800
(1.00)","2,750",33,"27,500",0,0,0,0,0,0,0
2022,(주)봄봄,봄봄테이크아웃(봄봄TAKE-OUT),"7,700","8,800","2,000","58,250","76,750
(1.00)","2,970",33,"29,700",370,95,14,0,0,153930,13856
2022,카페109,Cafe109(카페109),"3,300","2,200",0,"47,400","52,900
(1.00)",700,66,"14,000",0,0,0,0,0,0,0
2022,삼정코리아,커피슈타인,"5,500","2,200",0,"44,880","52,580
(1.00)","1,650",33,"16,500",0,0,0,0,0,0,0
2022,(주)앵커트리,몬트커피(Mond coffee),"5,500","3,300","2,000","49,700","60,500
(1.00)","2,200",33,"22,000",0,0,0,0,0,0,0
2022,따름인,#힘이나는커피생활,"3,850","1,650","2,500","64,790","72,790
(1.00)","1,738",33,"17,380",8,8,0,0,0,230190,18930
2022,커피시장상동점,커피시장,"7,700","2,200","5,000","82,500","97,400
(1.00)","2,200",66,"44,000",0,0,0,0,0,0,0
2022,베이커리카페동백다방,동백다방,"11,000","5,500","2,000","144,100","162,600
(2.00)","2,750",99,"82,500",0,0,0,0,0,0,0
